target_id,fullname,pgmtl9_rmse,pb0_rmse,rmse_pred_mean,rmse_pred_lower,max_depth,surface_area,K_d,SDF,latitude,longitude,sw_mean,sw_std,lw_mean,lw_std,at_mean,at_std,rh_mean,rh_std,ws_mean,ws_std,rain_mean,rain_std,snow_mean,snow_std,sw_mean_sp,sw_std_sp,lw_mean_sp,lw_std_sp,at_mean_sp,at_std_sp,rh_mean_sp,rh_std_sp,ws_mean_sp,ws_std_sp,rain_mean_sp,rain_std_sp,snow_mean_sp,snow_std_sp,sw_mean_su,sw_std_su,lw_mean_su,lw_std_su,at_mean_su,at_std_su,rh_mean_su,rh_std_su,ws_mean_su,ws_std_su,rain_mean_su,rain_std_su,snow_mean_su,snow_std_su,sw_mean_au,sw_std_au,lw_mean_au,lw_std_au,at_mean_au,at_std_au,rh_mean_au,rh_std_au,ws_mean_au,ws_std_au,rain_mean_au,rain_std_au,snow_mean_au,snow_std_au,sw_mean_wi,sw_std_wi,lw_mean_wi,lw_std_wi,at_mean_wi,at_std_wi,rh_mean_wi,rh_std_wi,ws_mean_wi,ws_std_wi,rain_mean_wi,rain_std_wi,snow_mean_wi,snow_std_wi,n_obs,n_prof,n_obs_wi,n_obs_sp,n_obs_su,n_obs_au,obs_depth_mean_frac,obs_temp_mean,obs_temp_std,obs_temp_skew,obs_temp_kurt,zero_temp_doy,at_amp,lathrop_strat,glm_strat_perc,ws_sp_mix
nhdhr_120019354,Rainy Lake,2.616785099,3.035144041,1.097093297,0.4521185562,46,185225473.3,0.7593905,13.64674369,48.58534496,-93.01537865,154.9157585,89.85227665,285.5058086,61.65811688,4.345575449,13.53544711,74.54211804,12.44256567,4.670686976,1.597206302,0.001445947006,0.004502114162,0.002437251087,0.01193222215,88.75021359,45.6493366,222.0002035,39.72401118,-11.73543117,7.381960389,84.88308482,6.969743325,4.515405653,1.544228322,8.21E-05,0.000825486253,0.005450680276,0.01564607798,224.4814936,69.52418675,298.8011547,44.6024744,9.117376571,7.949704966,67.30102673,12.35621438,4.775357879,1.637296795,0.001901967473,0.004997533321,0.001119611612,0.008559539121,223.1435697,62.63091595,351.1456322,28.16466158,19.03043678,4.206832435,67.93508098,8.668060375,4.542010947,1.481717173,0.002708675092,0.006060407956,0,0,78.0345799,40.15070892,266.8280373,44.00662365,0.2088352683,9.053915082,78.52001341,11.15446635,4.855844463,1.695838734,0.001023767198,0.003732740608,0.003317934502,0.01556938736,6529,201,0,1607,4340,854,0.3929286294,13.26986031,4.492739613,0.1650083643,-0.5762370247,312,19.15066321,1,0.5390352056,4.641915318
nhdhr_120019661,,5.873209171,3.378056996,2.182506019,1.096358119,33.528,22503171.68,0.4964754,1.131192233,45.25233616,-94.90521497,167.2596239,82.6640552,290.6500053,62.44413875,6.814137623,13.19470409,72.37483702,14.02367075,4.914808025,1.684640716,0.001878432028,0.005915686065,0.002382818168,0.01427895809,108.1155733,42.30413933,226.5249493,37.99738805,-8.808083599,7.323538035,84.45711755,9.08135761,4.861969698,1.659329995,0.0001543406217,0.001208568812,0.006259185145,0.02132879178,223.9773298,65.01769343,307.4922616,43.93085659,11.77607255,7.587121355,64.27473228,13.40529866,5.19469964,1.749675004,0.002743507452,0.006596464152,0.0006997598083,0.008112787707,235.7359089,56.72616098,357.2054295,30.00789844,20.94989642,4.256801174,67.96152073,10.19983432,4.528104438,1.470786458,0.003364742763,0.00809171429,0,0,96.2774913,39.97503502,267.9668351,44.01101406,2.595608048,8.928002479,73.15808671,13.81606694,5.087487187,1.77097962,0.001162573472,0.004625362263,0.002708748434,0.01683202169,1541,134,0,247,1283,59,0.3468843903,20.21432977,3.432263301,-0.4652333512,-0.2303019606,320,18.44332085,1,0.6057511422,4.790224628
nhdhr_120019732,Lake Osakis,3.608080891,4.230837208,2.51125349,1.727721856,20.1168,25619619.49,0.726304,2.01806367,45.9030259,-95.11711956,167.8145302,83.24042769,286.7272506,62.14941356,5.879522143,13.2575197,73.40601878,13.48741616,5.015555491,1.7344186,0.001714984816,0.005317041725,0.002327450088,0.01306129729,108.6310738,44.17431509,222.7580842,38.00979411,-9.8138995,7.292805067,84.74220181,8.553404342,4.963112539,1.694676721,0.0001289039458,0.0010682545,0.005884479196,0.01977588135,226.8854383,64.90639965,302.8531528,43.3593069,10.77153109,7.533639572,66.38970885,12.98816974,5.253860838,1.802967189,0.002471087039,0.006010505444,0.001011226938,0.01014594355,235.4052697,55.63942622,353.4917717,29.39244092,20.26148671,4.225192537,67.79741199,10.32595338,4.645216998,1.545208503,0.003081352258,0.007163442221,0,0,95.37512576,40.02760244,264.4056687,43.66886441,1.545433592,8.840190291,75.08790817,12.96935341,5.213537325,1.818792087,0.001098514964,0.004224812123,0.002539502338,0.01330030203,1582,114,70,707,1721,227,0.5101489868,17.13315229,5.850938741,-0.7791644749,0.3440374543,314,18.52588181,0,0.477358237,4.872294416
nhdhr_120019861,Clear Lake,2.411539206,4.183130492,1.472325106,1.321020993,4.8768,2141066.791,2.104774,1.500496976,45.27475631,-94.44539539,167.3397373,82.983775,290.9902992,62.18791056,6.770320533,13.0739261,73.04258591,13.55916666,4.389229267,1.56490802,0.001826954564,0.005671582245,0.002316596798,0.0134282594,108.7983607,44.75528342,227.1662251,38.27467873,-8.693072635,7.215273592,84.63684569,8.709304756,4.278493777,1.539705906,0.0001613317291,0.001301739822,0.006120648923,0.02026134711,225.6775288,64.93870046,307.4643323,43.81915149,11.60768332,7.557723681,65.25926578,13.13214456,4.715191923,1.64623741,0.002702425824,0.006354452699,0.000651921263,0.00720501396,234.3442857,56.54039968,357.1374163,29.86242598,20.83623416,4.231148466,68.76642201,9.889811619,4.034829517,1.343374753,0.003244086352,0.007784110318,0,0,95.62623053,40.21578464,268.8138212,43.99429747,2.593283304,8.813163549,73.84835679,13.31243987,4.538872132,1.631997955,0.001114129404,0.004282911517,0.002626908475,0.01571375947,338,86,0,92,313,30,0.5671421999,19.48202299,4.171288637,-0.3641128155,-0.6461059029,320,18.25321407,0,0.5065842515,4.325421251
nhdhr_120019864,Cedar Lake,2.186693117,3.668717754,2.208520475,1.806538509,30.48,3169511.967,0.7092869,1.682594129,45.2693108,-94.06464556,167.4570281,83.06044716,292.6207706,62.61688798,6.800355863,13.06780379,73.86480306,13.20318187,4.738895428,1.664502957,0.001834910885,0.005522635414,0.002317561605,0.01315219116,109.5042999,45.51685249,228.148476,38.67058427,-8.769474497,7.051886795,84.82483381,8.961316371,4.694393829,1.643781181,0.000159558811,0.001164719288,0.006191351629,0.02004291193,225.7861426,66.38384265,309.1964654,43.68311598,11.70930029,7.448841844,66.56536185,12.45359523,5.017210634,1.73841242,0.002694683698,0.006314839113,0.0006225980911,0.006616237236,233.2298736,57.25831668,359.2780927,30.03963551,20.92297893,4.164498001,69.73074443,10.28356961,4.327576159,1.443747277,0.003232756486,0.007426041412,0,0,96.45651521,40.7743413,270.4576161,44.34687865,2.597353577,8.699459287,74.6633891,12.90293439,4.930749474,1.734773612,0.001168548232,0.004269640479,0.002589488627,0.0152810362,1998,97,59,506,1300,149,0.415569198,12.2386147,6.240043883,0.6133207128,-0.701198053,322,18.31881367,1,0.7267535609,4.605454188
nhdhr_120019913,Upper Hay Lake,1.383253914,3.555942521,2.167756534,1.872075825,12.4968,2410719.894,0.7232698,1.113153906,46.64282907,-94.30255655,162.6936556,86.2859941,286.8246164,62.12463455,5.475387512,13.21203475,73.66161157,12.77641523,4.667966603,1.578823895,0.001696242533,0.005385966622,0.002274468917,0.01222953618,100.6804076,45.67032021,222.4338623,38.4937929,-10.21545908,7.205636034,84.40437915,7.924781697,4.536353916,1.515556613,0.0001306366484,0.001119980306,0.005562548922,0.01837953435,225.4026892,67.05929158,302.4864711,43.27667414,10.21295537,7.594877414,67.12240266,12.54061661,4.906377645,1.652321499,0.002390453661,0.006120316996,0.0009986110822,0.009481910836,230.9755243,59.80607552,353.4711252,28.67396004,19.82507044,4.164113527,68.38353594,9.621182308,4.401985787,1.432968509,0.003020892842,0.007122013029,0,0,88.63287782,40.50552769,265.5348463,43.93471438,1.332430118,8.848294411,75.10292686,12.37924241,4.835894954,1.653009063,0.001167049631,0.004515228215,0.002661545633,0.0126560528,597,63,0,175,439,10,0.4859769742,16.93991987,4.165675089,0.007228517495,-0.8609111021,313,18.47216735,0,0.634238108,4.593517073
nhdhr_120019932,Pelican Lake,2.503658835,4.159914745,2.738184563,1.912667739,31.3944,33860404.93,0.3693277,2.34363974,46.57616455,-94.17603085,163.9254722,86.23064328,287.8051197,62.19408957,5.683813284,13.19491098,73.57586114,12.8548106,4.829402359,1.635117602,0.001714607306,0.00547150408,0.002237142506,0.01213642652,102.3786904,46.23909991,223.4034796,38.58369611,-9.976094039,7.224844905,84.39214678,8.058654821,4.748872488,1.583853874,0.000136052865,0.0011418406,0.00552556676,0.01814553821,226.1360515,67.59344193,303.5318415,43.32347114,10.41861387,7.592333105,66.95631209,12.63250247,5.045581499,1.704660284,0.002407956894,0.006178195672,0.0009693563096,0.00944016359,231.9321472,60.25599429,354.467086,28.79946628,20.00083964,4.172365078,68.36905446,9.599942509,4.504088201,1.472282286,0.003049203478,0.007300790987,0,0,90.19761861,40.35805222,266.4430086,44.02359189,1.546835947,8.841486678,74.95040623,12.47560988,5.031181906,1.711736387,0.001188929899,0.004541562968,0.002576103045,0.01267193191,764,125,75,122,509,80,0.2870967928,15.29096692,6.343487865,-0.4887780326,-0.855062114,314,18.45350352,1,0.5558317657,4.701441511
nhdhr_120020090,Artichoke Lake,1.405612448,1.592148165,1.145208341,0.792484697,3.9624,7949883.457,1.569093,3.194131865,45.35500277,-96.13888776,169.7944145,84.08770618,293.7987265,63.40149795,7.574529061,13.52270119,69.92054357,15.28389053,4.702109461,1.653453627,0.001476991968,0.00481540062,0.001788791655,0.0113197427,108.6021227,43.70195001,228.7649426,37.15609741,-8.351956398,7.542143096,83.52473362,9.689848567,4.553785565,1.652309839,0.0001286121625,0.0009059888949,0.005083097304,0.0190854237,226.1964101,65.28615852,310.6813497,43.55959659,12.54017506,7.594848291,62.85875553,13.86229339,5.016333707,1.707508142,0.002136404561,0.005265652693,0.0004558144235,0.00609762943,241.7734128,55.80739394,362.971115,30.56809905,22.19250308,4.42702948,62.95822349,11.96446016,4.436779915,1.432840204,0.0026542582,0.006594108978,0,0,97.51600741,40.06259081,269.2312725,43.68737753,3.151374118,9.192973395,70.77950299,14.91926172,4.80792602,1.7496709,0.0009191725422,0.003961227011,0.001715637985,0.01009719975,3159,2909,703,903,937,742,0.4150206769,12.51677321,8.385365805,0.143382784,-1.562536709,321,19.22407138,0,0.3574307982,4.564266322
nhdhr_120020198,Goose Lake,1.697793749,3.06747206,1.25954816,0.9859101975,3.048,1222799.444,3.002266,2.177927501,44.88717274,-93.8411835,167.4025173,82.22077028,294.0337809,62.96592229,6.978055123,13.08963967,73.92379325,13.19524312,4.505317173,1.600929484,0.001909968228,0.005804965198,0.002272047813,0.0131994817,109.3690483,43.0680072,229.2142596,38.93660588,-8.65493562,7.099591479,84.730924,9.185877704,4.420776301,1.580079752,0.0001712642166,0.001210129194,0.005942342973,0.0193581018,223.4806718,66.89242482,310.7129777,43.76572584,11.9226566,7.408202816,66.96891061,12.13554678,4.821777127,1.677362142,0.002875585766,0.006724428796,0.0006626171807,0.007735657716,233.7476362,57.18381542,360.9908547,30.50916593,21.06929549,4.186609413,70.07490102,10.71688504,4.107543503,1.369104153,0.003337175612,0.007908758003,0,0,98.20628488,41.00868478,271.7991238,44.64926782,2.835382779,8.766216431,74.22005641,13.09104927,4.684032988,1.670518045,0.001167419102,0.004158670041,0.002613827076,0.01585573551,391,252,2,143,193,54,0.1971516953,19.27158163,5.907126092,-0.6395577287,-0.3514325956,323,18.36619686,0,0.5065170653,4.402954366
nhdhr_120020200,Lotus Lake,1.533059141,4.051942536,2.044281845,1.737915602,8.5344,992424.7612,1.175064,2.148683905,44.87697933,-93.53015266,165.6120489,81.90945247,294.5708858,62.87970827,7.059336822,13.04773961,73.97751073,13.07029483,4.312831865,1.540068687,0.001990604075,0.006076638475,0.002426123274,0.01379678969,106.6282534,42.00514266,229.9290225,39.0525081,-8.504044668,7.100524844,84.6667889,9.199258213,4.196353822,1.519600712,0.00018118273,0.00126372798,0.00638089514,0.02036710799,221.7625461,66.60680675,311.0873695,43.73302564,11.9554191,7.384580351,67.13156195,12.01787726,4.632677541,1.618275966,0.002938732002,0.00688186651,0.0007129888665,0.008789471255,232.1481046,55.91736934,361.387468,30.56227833,21.11901904,4.195991667,70.0879777,10.56767944,3.96317288,1.319186637,0.003512021564,0.008360340227,0,0,97.10298064,41.2434762,272.4726699,44.65654697,2.929568091,8.738277383,74.32359184,12.95017609,4.469613614,1.604894346,0.001238336996,0.004461815976,0.002749380652,0.01598873171,1178,205,0,404,701,123,0.4643088817,18.98669381,4.780775051,-0.2069480795,-0.9191369865,323,18.31289916,0,0.6884574039,4.229216454
nhdhr_120020207,,1.311227174,5.019494577,1.377660548,1.176090621,2.727919,720332.7727,1.062455,1.770190253,44.85368906,-93.40437386,164.8644142,81.20038997,296.9076375,63.03185825,7.44651407,13.05582136,74.12563459,12.88865108,4.252117755,1.527881218,0.001997405184,0.006121078505,0.002167571624,0.0125294255,108.3517526,43.2710676,232.1542465,39.30801757,-8.108807185,7.17154267,84.79525956,8.904076241,4.155021525,1.512633585,0.0002181522703,0.001374893947,0.005866721902,0.01900490975,219.6614888,65.58166726,313.4144287,43.84604039,12.30405365,7.416694432,67.55840036,11.88049922,4.557542443,1.602064837,0.002924384123,0.006884911346,0.0005440092803,0.006930182742,231.0643309,55.46315231,363.7388588,30.74772579,21.47852296,4.23581834,70.16248303,10.41116915,3.886744639,1.295844581,0.003512162226,0.008505512714,0,0,95.60374099,41.2146129,274.9170657,44.92967199,3.377642348,8.792807314,74.28128852,12.82218744,4.420750837,1.599956033,0.001243444533,0.004401778169,0.002384354898,0.0143835662,217,72,0,85,143,21,0.4277794873,20.87658635,4.482351413,-0.3491449212,-0.4489715658,324,18.28723856,0,0.5818328406,4.157408648
nhdhr_120020212,Bush Lake,1.628656574,4.111805235,2.192089022,1.976884873,8.2296,735167.5492,0.5476099,1.934756383,44.83672327,-93.38279552,164.8644142,81.20038997,296.9076375,63.03185825,7.44651407,13.05582136,74.12563459,12.88865108,4.252117755,1.527881218,0.001997405184,0.006121078505,0.002167571624,0.0125294255,108.3517526,43.2710676,232.1542465,39.30801757,-8.108807185,7.17154267,84.79525956,8.904076241,4.155021525,1.512633585,0.0002181522703,0.001374893947,0.005866721902,0.01900490975,219.6614888,65.58166726,313.4144287,43.84604039,12.30405365,7.416694432,67.55840036,11.88049922,4.557542443,1.602064837,0.002924384123,0.006884911346,0.0005440092803,0.006930182742,231.0643309,55.46315231,363.7388588,30.74772579,21.47852296,4.23581834,70.16248303,10.41116915,3.886744639,1.295844581,0.003512162226,0.008505512714,0,0,95.60374099,41.2146129,274.9170657,44.92967199,3.377642348,8.792807314,74.28128852,12.82218744,4.420750837,1.599956033,0.001243444533,0.004401778169,0.002384354898,0.0143835662,703,208,0,279,402,82,0.4426466315,18.41830931,5.153195823,0.04120912921,-0.6936016495,324,18.28723856,0,0.6597688793,4.157408648
nhdhr_120020213,Staring Lake,1.249488162,3.668058528,1.751380215,1.575388873,4.8768,665107.3877,2.046607,1.133744536,44.83741793,-93.45482273,164.8644142,81.20038997,296.9076375,63.03185825,7.44651407,13.05582136,74.12563459,12.88865108,4.252117755,1.527881218,0.001997405184,0.006121078505,0.002167571624,0.0125294255,108.3517526,43.2710676,232.1542465,39.30801757,-8.108807185,7.17154267,84.79525956,8.904076241,4.155021525,1.512633585,0.0002181522703,0.001374893947,0.005866721902,0.01900490975,219.6614888,65.58166726,313.4144287,43.84604039,12.30405365,7.416694432,67.55840036,11.88049922,4.557542443,1.602064837,0.002924384123,0.006884911346,0.0005440092803,0.006930182742,231.0643309,55.46315231,363.7388588,30.74772579,21.47852296,4.23581834,70.16248303,10.41116915,3.886744639,1.295844581,0.003512162226,0.008505512714,0,0,95.60374099,41.2146129,274.9170657,44.92967199,3.377642348,8.792807314,74.28128852,12.82218744,4.420750837,1.599956033,0.001243444533,0.004401778169,0.002384354898,0.0143835662,766,163,49,258,383,91,0.4001989298,18.65725992,6.531217534,-0.9940163239,0.4780211017,324,18.28723856,0,0.6531846278,4.157408648
nhdhr_120020220,Hyland Lake,1.207064044,3.669735134,1.61837828,1.274673388,3.3528,339590.4213,1.28791,1.922567844,44.82177363,-93.36823996,165.1585774,81.22591654,296.9366808,62.95615581,7.423746227,13.05644311,74.30543284,12.80005432,4.233994742,1.529639064,0.002009367073,0.00612032903,0.00229806925,0.01336189869,109.3913955,44.01830113,232.268276,39.31663941,-8.128613913,7.182062383,84.90836616,8.795675101,4.151438951,1.522753845,0.0002259050005,0.001423456842,0.006248693787,0.02043493047,219.9186187,65.69463189,313.4260136,43.78126651,12.27297132,7.428673091,67.80859876,11.82577386,4.530949164,1.601720692,0.002933894408,0.006763941635,0.0005488393431,0.007144455942,230.9839984,55.80623447,363.6236052,30.73354427,21.44988415,4.24359056,70.32051704,10.34654671,3.862478986,1.289842134,0.003518296627,0.008555931147,0,0,95.57582199,41.11533501,275.0303854,44.96035302,3.366667553,8.79888217,74.47892429,12.72678537,4.403127674,1.603520808,0.001268363524,0.004475029376,0.002527596055,0.01523295077,939,251,179,350,437,117,0.5112442505,16.81357341,8.164960452,-0.6435990831,-0.8239027545,324,18.30120688,0,0.6005106154,4.131546026
nhdhr_120020225,Hydes Lake,1.323566346,3.497120941,1.624360191,1.412173705,5.1816,902026.6944,1.251419,1.19637515,44.8153433,-93.87482128,166.8476366,81.05083433,294.4907223,63.05820242,7.074861684,13.12155512,73.81866888,13.19855687,4.272032512,1.52740204,0.001949523947,0.005773492362,0.002331080669,0.01330190298,110.1776577,43.3161243,229.5651114,38.97104092,-8.593843009,7.147417994,84.74965304,9.020966181,4.138981531,1.500958606,0.0001851052702,0.001280122338,0.006109046491,0.01960868395,221.3009481,65.83724235,311.205917,43.83711674,12.01771692,7.43747619,66.9927361,12.15636225,4.621578423,1.606546508,0.00291682495,0.006715050186,0.0006859072106,0.008251061554,232.7984826,56.05747582,361.5258756,30.59256687,21.17383856,4.208748691,69.90333693,10.70828186,3.91100646,1.293798034,0.003420147561,0.007805680678,0,0,98.36489351,40.65823992,272.2439603,44.7205801,2.962036393,8.822920671,73.92622338,13.15633015,4.426923128,1.596799389,0.00118545333,0.004147656239,0.002662981365,0.0155856787,738,260,0,258,386,99,0.3413777418,19.29110363,5.355584648,-0.5674627665,-0.6491063683,323,18.40815822,0,0.5938591776,4.211997298
nhdhr_120020235,O'Dowd Lake,1.19685131,3.877997882,1.760188717,1.601535511,6.4008,1205735.055,1.111319,3.497786763,44.74240972,-93.51680154,166.4811618,81.50491699,296.181702,62.92163375,7.347327787,13.07088038,73.96428568,13.01003551,4.304663475,1.539769205,0.00193497144,0.005807161843,0.00209089663,0.01177871642,110.0463597,43.39430641,231.5386161,39.19583627,-8.224063171,7.221093346,84.73178789,9.003253307,4.206529722,1.518638328,0.0001978614323,0.001302211545,0.005614769731,0.01787606006,220.8552423,66.31462476,312.7536674,43.81180771,12.22045851,7.437781517,67.35694957,11.99490732,4.613083033,1.612261078,0.002846123885,0.006569062675,0.0005865196196,0.007247021881,233.00928,56.03144779,362.8370378,30.76512837,21.35298956,4.251905586,70.15058913,10.51722292,3.925394782,1.308513449,0.003417863289,0.00798154131,0,0,97.23215326,41.67255184,274.1976788,44.83223932,3.306460968,8.836327457,73.90429667,12.99684206,4.485928986,1.613972661,0.001188294219,0.004244064341,0.002281221436,0.01309884661,640,204,0,225,382,85,0.4250868569,19.34089595,4.794309163,-0.3087676843,-0.6230479806,324,18.31510963,0,0.6404192421,4.204072128
nhdhr_120020236,Thole Lake,1.25006581,1.743305587,1.440026793,1.088360813,3.3528,479642.2187,1.442857,2.862730105,44.7391354,-93.53231551,166.4811618,81.50491699,296.181702,62.92163375,7.347327787,13.07088038,73.96428568,13.01003551,4.304663475,1.539769205,0.00193497144,0.005807161843,0.00209089663,0.01177871642,110.0463597,43.39430641,231.5386161,39.19583627,-8.224063171,7.221093346,84.73178789,9.003253307,4.206529722,1.518638328,0.0001978614323,0.001302211545,0.005614769731,0.01787606006,220.8552423,66.31462476,312.7536674,43.81180771,12.22045851,7.437781517,67.35694957,11.99490732,4.613083033,1.612261078,0.002846123885,0.006569062675,0.0005865196196,0.007247021881,233.00928,56.03144779,362.8370378,30.76512837,21.35298956,4.251905586,70.15058913,10.51722292,3.925394782,1.308513449,0.003417863289,0.00798154131,0,0,97.23215326,41.67255184,274.1976788,44.83223932,3.306460968,8.836327457,73.90429667,12.99684206,4.485928986,1.613972661,0.001188294219,0.004244064341,0.002281221436,0.01309884661,386,109,0,139,254,53,0.5147360937,20.04988789,4.65044985,-0.5209630794,-0.6441047467,324,18.31510963,0,0.5991668906,4.204072128
nhdhr_120020245,Orchard Lake,1.482814075,3.169052263,2.181924494,1.979973429,9.7536,938198.6564,0.7259786,1.342753656,44.70088942,-93.30956334,165.8110896,81.61741771,295.6101629,62.7187534,7.184020419,13.07674058,74.38168878,12.92219886,4.248559895,1.545582914,0.002003215554,0.005994182481,0.002406749452,0.01372017605,110.3342339,44.76070216,231.1757676,39.15427246,-8.394770951,7.24127584,85.01797755,8.90827739,4.199718574,1.546043292,0.0002040849735,0.001375848329,0.006470906221,0.02084406813,220.6001742,65.92311534,312.1512149,43.65391866,12.05334955,7.463975199,67.89103355,11.94562745,4.526213156,1.612017691,0.002940635686,0.006624514012,0.0006134840953,0.007425066142,231.6810288,56.6366347,361.9233381,30.70374603,21.17654521,4.266046659,70.58327633,10.54445218,3.845426881,1.292335463,0.003525578051,0.008318140239,4.60E-06,0.0002857897908,95.85690857,41.55784973,273.807871,44.84716556,3.168462198,8.847597893,74.31799042,12.90186651,4.436852421,1.625513682,0.001250584519,0.004462474588,0.002676600717,0.01577377182,1019,272,31,359,560,110,0.3936795084,17.41968868,5.685717889,-0.2907325313,-0.420826418,323,18.32885934,0,0.7075382962,4.123215914
nhdhr_120020246,Cleary Lake,1.895025348,4.023326062,1.406527039,1.017865674,2.4384,585767.247,1.311008,2.663569829,44.69280197,-93.39131296,166.1018252,81.65464449,295.8143969,62.80220545,7.25091886,13.07238747,74.17111306,12.94884492,4.280333136,1.543093615,0.001971397724,0.005896261549,0.002218851487,0.01251781285,109.4809049,43.72160175,231.2893394,39.15898426,-8.322304573,7.228076751,84.87256623,8.929252467,4.209716448,1.53177793,0.0001972362709,0.001313638016,0.005986779463,0.01922960563,220.7645334,66.26562972,312.3537022,43.71226538,12.11925875,7.448206304,67.63258734,11.95043267,4.571149827,1.613227686,0.002902987514,0.006642472954,0.0005960591211,0.007239339299,232.499389,56.46569845,362.2949683,30.71634252,21.25213191,4.258307649,70.34667696,10.51533854,3.886307548,1.302489362,0.003488567674,0.008143879113,0,0,96.88106849,41.61067903,273.9290396,44.82065772,3.221561102,8.839515935,74.11830927,12.92957074,4.467479149,1.61898663,0.001204959716,0.004264407897,0.002419260621,0.01384573599,727,248,58,304,477,101,0.5542961551,18.34497872,6.426357657,-0.8715800617,0.3262302033,323,18.32073968,0,0.4957000806,4.165831885
nhdhr_120020250,McMahon Lake,1.24834254,3.386392095,1.613215365,1.270269599,3.9624,656650.6791,1.370322,1.307260168,44.63306563,-93.41446851,166.1018252,81.65464449,295.8143969,62.80220545,7.25091886,13.07238747,74.17111306,12.94884492,4.280333136,1.543093615,0.001971397724,0.005896261549,0.002218851487,0.01251781285,109.4809049,43.72160175,231.2893394,39.15898426,-8.322304573,7.228076751,84.87256623,8.929252467,4.209716448,1.53177793,0.0001972362709,0.001313638016,0.005986779463,0.01922960563,220.7645334,66.26562972,312.3537022,43.71226538,12.11925875,7.448206304,67.63258734,11.95043267,4.571149827,1.613227686,0.002902987514,0.006642472954,0.0005960591211,0.007239339299,232.499389,56.46569845,362.2949683,30.71634252,21.25213191,4.258307649,70.34667696,10.51533854,3.886307548,1.302489362,0.003488567674,0.008143879113,0,0,96.88106849,41.61067903,273.9290396,44.82065772,3.221561102,8.839515935,74.11830927,12.92957074,4.467479149,1.61898663,0.001204959716,0.004264407897,0.002419260621,0.01384573599,379,156,0,124,253,54,0.4033330944,21.11795824,4.639419872,-0.6765633231,0.186535981,323,18.32073968,0,0.5879467885,4.165831885
nhdhr_120020307,South Center Lake,8.056184346,3.366361059,2.067761977,1.50414991,32.004,3363299.563,1.048423,3.262830855,45.37849785,-92.82197801,165.1460641,82.86282871,293.3148961,62.19823122,6.665307365,12.86970788,75.50907098,12.20271958,4.515541778,1.638092138,0.002010541917,0.005792216975,0.002508248682,0.01408906426,109.3395869,47.1372679,229.64287,39.41584062,-8.602199071,6.969899093,84.97513857,8.287459766,4.486386131,1.62167565,0.0001977567563,0.001302190713,0.006581094055,0.02052812772,222.8541424,65.19814856,308.8957771,43.34900873,11.33742645,7.349112482,69.40801438,11.56162543,4.741377702,1.70839594,0.002797271899,0.006225785668,0.000673951486,0.007501797782,230.7103767,57.5009605,359.1962889,30.18835338,20.65889027,4.183859796,71.42371663,10.4634603,4.113786589,1.426552672,0.003558220733,0.007904022315,0,0,92.83152131,40.86925411,272.188156,44.77008657,2.536853568,8.565441906,76.53228037,11.81988268,4.735982252,1.705464355,0.001400787313,0.004802686539,0.00292376843,0.01738391115,2467,180,6,444,1820,231,0.4171397308,11.70396242,7.21402386,0.7549891868,-0.8973655409,322,18.12666914,1,0.5784735286,4.348637764
nhdhr_120020342,Goose Lake,1.428041037,3.984845136,2.419165434,1.995241657,7.62,298718.8208,1.032121,2.26738847,45.26819535,-92.80901067,165.9300935,82.89185078,293.9414326,62.32279537,6.704514897,12.91804599,75.58062439,12.15000283,4.319829982,1.587404885,0.002015891327,0.005861406437,0.002503294024,0.0139113046,110.5902251,47.4890541,230.1304168,39.48933666,-8.640846435,7.015673578,85.05192856,8.314861435,4.252711293,1.577524874,0.0002029084866,0.001322003266,0.006620742432,0.02062173876,223.7505828,65.89019115,309.6866309,43.39169336,11.43790286,7.338103335,69.51743386,11.45741239,4.572206077,1.655172504,0.002809144461,0.006289353253,0.0006667386011,0.007689558257,230.8152024,58.13067615,359.856058,30.41785369,20.72470638,4.19909007,71.48302857,10.37976018,3.957539262,1.373429969,0.003574015517,0.008059751148,0,0,93.74358165,40.45846687,272.7506694,44.86645526,2.56356657,8.600149811,76.57231078,11.77431504,4.509647728,1.65846134,0.001388561936,0.004775692172,0.002870688686,0.01657106537,615,173,40,198,292,91,0.3219618683,17.22774557,6.295678093,-0.4197378712,-0.4701978479,322,18.22415402,0,0.7300456866,4.197917042
