site_id,fullname,max_depth,surface_area,K_d,SDF,glm_uncal_rmse,latitude,longitude,sw_mean,sw_std,lw_mean,lw_std,at_mean,at_std,rh_mean,rh_std,ws_mean,ws_std,rain_mean,rain_std,snow_mean,snow_std,sw_mean_sp,sw_std_sp,lw_mean_sp,lw_std_sp,at_mean_sp,at_std_sp,rh_mean_sp,rh_std_sp,ws_mean_sp,ws_std_sp,rain_mean_sp,rain_std_sp,snow_mean_sp,snow_std_sp,sw_mean_su,sw_std_su,lw_mean_su,lw_std_su,at_mean_su,at_std_su,rh_mean_su,rh_std_su,ws_mean_su,ws_std_su,rain_mean_su,rain_std_su,snow_mean_su,snow_std_su,sw_mean_au,sw_std_au,lw_mean_au,lw_std_au,at_mean_au,at_std_au,rh_mean_au,rh_std_au,ws_mean_au,ws_std_au,rain_mean_au,rain_std_au,snow_mean_au,snow_std_au,sw_mean_wi,sw_std_wi,lw_mean_wi,lw_std_wi,at_mean_wi,at_std_wi,rh_mean_wi,rh_std_wi,ws_mean_wi,ws_std_wi,rain_mean_wi,rain_std_wi,snow_mean_wi,snow_std_wi,n_obs,n_prof,n_obs_wi,n_obs_sp,n_obs_su,n_obs_au,obs_depth_mean_frac,obs_temp_mean,obs_temp_std,obs_temp_skew,obs_temp_kurt,zero_temp_doy,at_amp,lathrop_strat,glm_strat_perc,ws_sp_mix
nhdhr_91595845,Brickyard Clayhole,13.1064,53423.80479,0.4349012,1.225101801,4.098292602,44.79392067,-93.59976905,165.175091,81.41772936,296.0970104,63.00108923,7.332139649,13.0547901,73.93300025,12.98784665,4.285344824,1.529549963,0.001989891628,0.006089660448,0.002188834995,0.01258341963,107.4147019,42.63772721,231.39092,39.24739598,-8.221915113,7.163893404,84.66080621,9.033932306,4.169890727,1.505018915,0.0002077847567,0.001344060286,0.005843603792,0.01896596197,220.4088746,66.10032002,312.5671686,43.85247121,12.19179445,7.405023478,67.32077123,11.95598635,4.602271836,1.606207489,0.002899849313,0.006791590169,0.0006107168621,0.007759893857,231.4601343,55.55109568,362.9515382,30.74930916,21.37204919,4.231484351,69.96569297,10.48314351,3.927928624,1.30553569,0.003527345854,0.008487914334,0,0,96.63824547,41.3706715,274.0717288,44.82789989,3.25145271,8.787478619,74.08056068,12.93159352,4.452298375,1.599692474,0.001232447521,0.004411882134,0.002426101951,0.01420306767,726,173,0,249,370,107,0.3303929155,14.17067493,7.682477112,0.2188914672,-1.376266613,323,18.31320929,0,0.4334856221,4.202180726
nhdhr_91597877,Fish Lake,8.2296,699900.7778,1.15968,1.148285791,4.520932155,44.65151353,-93.46008988,166.1018252,81.65464449,295.8143969,62.80220545,7.25091886,13.07238747,74.17111306,12.94884492,4.280333136,1.543093615,0.001971397724,0.005896261549,0.002218851487,0.01251781285,109.4809049,43.72160175,231.2893394,39.15898426,-8.322304573,7.228076751,84.87256623,8.929252467,4.209716448,1.53177793,0.0001972362709,0.001313638016,0.005986779463,0.01922960563,220.7645334,66.26562972,312.3537022,43.71226538,12.11925875,7.448206304,67.63258734,11.95043267,4.571149827,1.613227686,0.002902987514,0.006642472954,0.0005960591211,0.007239339299,232.499389,56.46569845,362.2949683,30.71634252,21.25213191,4.258307649,70.34667696,10.51533854,3.886307548,1.302489362,0.003488567674,0.008143879113,0,0,96.88106849,41.61067903,273.9290396,44.82065772,3.221561102,8.839515935,74.11830927,12.92957074,4.467479149,1.61898663,0.001204959716,0.004264407897,0.002419260621,0.01384573599,2260,415,0,854,1325,286,0.4977407039,16.71665314,5.680128922,0.2243996623,-1.052498071,323,18.32073968,0,0.2719699006,4.165831885
nhdhr_91683191,Typo Lake,1.524,1206609.568,6.294453,1.569406807,2.699066638,45.41411551,-93.08654126,166.0129443,83.17268231,293.5951117,62.49561048,6.646199967,12.95460405,75.00160715,12.40188635,4.679630851,1.680462435,0.001943285724,0.005580000852,0.002427202807,0.01342322296,109.7989197,47.20412195,229.4553632,39.42782833,-8.779450539,6.97654232,84.50834069,8.766264285,4.698551281,1.663960135,0.0001823342434,0.001236407043,0.006351370009,0.0196121149,223.2371918,66.3907643,309.5318377,43.36038109,11.45927682,7.336049031,68.55372631,11.68868419,4.878919377,1.751193528,0.002704332875,0.006016239141,0.0006112762466,0.006948964182,231.7843086,57.94943808,359.8468342,30.29485413,20.71900312,4.169925895,71.04211876,10.4756788,4.225645494,1.456432563,0.00347739925,0.007646700966,0,0,94.39310079,41.72103741,272.1836566,44.85251479,2.448720557,8.565266174,76.20916009,11.98317851,4.933930017,1.746345799,0.001321848918,0.004523922275,0.002888889833,0.0165591495,141,131,0,44,88,9,0.2699130694,21.09446809,4.513617559,-0.746147986,-0.127414341,322,18.34867129,0,0.4126578877,4.465656799
nhdhr_91684663,Magnor Lake,6.7056,1101420,1.794199,1.260419887,4.428384775,45.32270274,-92.2051067,163.7820523,81.73766825,289.9557858,61.37603219,6.164089279,12.63166078,76.78877293,11.48688261,4.960692441,1.714355355,0.00209352969,0.005888528156,0.002818527348,0.01471660778,109.565422,46.24752898,227.6561771,39.64184011,-8.696319816,6.953333599,85.56646232,7.508568551,5.068648407,1.69393697,0.0002105306761,0.00150250871,0.007449890274,0.0226633266,221.2770293,64.70520099,304.9548376,43.35238588,10.55818738,7.364410854,71.18980329,11.26624806,5.122140846,1.795573133,0.002913893559,0.006419638563,0.001023603132,0.009681986373,227.8688976,56.65887904,354.3908745,30.23569726,19.90921253,4.207521492,72.87463722,9.707949768,4.43048939,1.464103514,0.003670533652,0.00794144006,0,0,91.63619797,39.89509347,269.5664455,44.60223932,2.17265892,8.466442112,77.81013268,11.22080731,5.244326889,1.772342223,0.001489230037,0.004852254073,0.002954733352,0.01542033912,872,115,0,229,662,167,0.5922087974,18.35034026,5.249585007,-0.4830352945,-0.4234900548,320,17.74811752,0,0.1588954582,4.689266058
nhdhr_91684979,Comfort Lake,14.0208,881496.8058,0.9791503,1.518589415,3.258959704,45.32072892,-92.94763649,166.0340597,83.09560089,293.9622223,62.425425,6.68939374,12.94881117,75.37721509,12.22753304,4.34896707,1.598940338,0.001987889671,0.005833168238,0.002483792323,0.01377387025,110.823263,48.3347218,229.9986124,39.48972384,-8.708349798,7.013528134,84.88195484,8.452008534,4.301064767,1.593300846,0.0001968612976,0.001296565774,0.006604581897,0.0206439401,223.7753043,65.7825327,309.77905,43.39614634,11.46292025,7.338257585,69.21126886,11.52691394,4.593948982,1.666371279,0.002769628555,0.006230522454,0.0006548019639,0.007597971007,231.1524628,58.05051763,360.0345343,30.44170591,20.74454348,4.19729445,71.27231474,10.38487097,3.963117101,1.373486792,0.003537049146,0.008059312408,0,0,93.55218736,40.83122938,272.6855966,44.89809363,2.523146003,8.602219628,76.44893283,11.83748239,4.551826079,1.671624719,0.001359669691,0.004734494004,0.002819381751,0.01611292837,1205,233,0,411,641,179,0.4246794805,15.03687246,5.728332272,0.4833683878,-0.8540247979,322,18.30882863,0,0.4860924483,4.211281104
nhdhr_91685475,Moody Lake,14.6304,183594.6434,1.662343,1.138242059,4.033454934,45.3013755,-92.86709659,165.9300935,82.89185078,293.9414326,62.32279537,6.704514897,12.91804599,75.58062439,12.15000283,4.319829982,1.587404885,0.002015891327,0.005861406437,0.002503294024,0.0139113046,110.5902251,47.4890541,230.1304168,39.48933666,-8.640846435,7.015673578,85.05192856,8.314861435,4.252711293,1.577524874,0.0002029084866,0.001322003266,0.006620742432,0.02062173876,223.7505828,65.89019115,309.6866309,43.39169336,11.43790286,7.338103335,69.51743386,11.45741239,4.572206077,1.655172504,0.002809144461,0.006289353253,0.0006667386011,0.007689558257,230.8152024,58.13067615,359.856058,30.41785369,20.72470638,4.19909007,71.48302857,10.37976018,3.957539262,1.373429969,0.003574015517,0.008059751148,0,0,93.74358165,40.45846687,272.7506694,44.86645526,2.56356657,8.600149811,76.57231078,11.77431504,4.509647728,1.65846134,0.001388561936,0.004775692172,0.002870688686,0.01657106537,1032,120,25,361,539,157,0.4715720934,11.91266174,6.722246644,0.9330864616,-0.3042809046,322,18.22415402,0,0.3605213652,4.197917042
nhdhr_91687083,Hay Lake,2,126224.3278,1.306665,1.164006107,5.183970238,45.23352074,-92.81383663,165.0084271,82.28916231,294.6298009,62.4587124,6.780836929,12.95267742,75.62202899,12.11384706,4.239377658,1.560017667,0.002050731854,0.005887313445,0.002505864844,0.01360478867,109.742918,45.99833229,230.6707193,39.57763494,-8.620107892,7.055317227,85.09156452,8.355624517,4.153989463,1.552491592,0.0002171395141,0.001400215213,0.006756490008,0.02089988341,221.8722016,66.23102768,310.5404696,43.44012338,11.55702662,7.332463752,69.60898817,11.36512812,4.507792077,1.627017224,0.00286356352,0.006267681719,0.0006811025987,0.007973607309,229.9154056,57.50229149,360.6064955,30.61481336,20.81550317,4.21373069,71.52487102,10.34054452,3.894964626,1.34333403,0.003637450027,0.008134974159,0,0,93.71238174,40.57528027,273.3525683,44.96182605,2.636716515,8.626728868,76.56320612,11.75336128,4.412259258,1.632799985,0.001393861141,0.004753279117,0.00272874596,0.01492169565,270,146,0,105,144,45,0.4404761905,19.40884354,5.225886278,-0.4033100039,-0.7695081916,323,18.28925582,0,0.6399489385,4.138073944
nhdhr_91687843,Long Lake,3.6576,287843.219,0.8147776,1.889054492,4.390843823,45.19100244,-92.83960127,165.0084271,82.28916231,294.6298009,62.4587124,6.780836929,12.95267742,75.62202899,12.11384706,4.239377658,1.560017667,0.002050731854,0.005887313445,0.002505864844,0.01360478867,109.742918,45.99833229,230.6707193,39.57763494,-8.620107892,7.055317227,85.09156452,8.355624517,4.153989463,1.552491592,0.0002171395141,0.001400215213,0.006756490008,0.02089988341,221.8722016,66.23102768,310.5404696,43.44012338,11.55702662,7.332463752,69.60898817,11.36512812,4.507792077,1.627017224,0.00286356352,0.006267681719,0.0006811025987,0.007973607309,229.9154056,57.50229149,360.6064955,30.61481336,20.81550317,4.21373069,71.52487102,10.34054452,3.894964626,1.34333403,0.003637450027,0.008134974159,0,0,93.71238174,40.57528027,273.3525683,44.96182605,2.636716515,8.626728868,76.56320612,11.75336128,4.412259258,1.632799985,0.001393861141,0.004753279117,0.00272874596,0.01492169565,418,220,0,161,244,74,0.3690088713,18.93569937,5.476354562,-0.3694194701,-0.7684932825,323,18.28925582,0,0.3628056974,4.138073944
nhdhr_91688409,West Boot Lake,10.0584,195476.17,0.4665901,1.470587089,4.8799488,45.16269467,-92.83814752,165.0084271,82.28916231,294.6298009,62.4587124,6.780836929,12.95267742,75.62202899,12.11384706,4.239377658,1.560017667,0.002050731854,0.005887313445,0.002505864844,0.01360478867,109.742918,45.99833229,230.6707193,39.57763494,-8.620107892,7.055317227,85.09156452,8.355624517,4.153989463,1.552491592,0.0002171395141,0.001400215213,0.006756490008,0.02089988341,221.8722016,66.23102768,310.5404696,43.44012338,11.55702662,7.332463752,69.60898817,11.36512812,4.507792077,1.627017224,0.00286356352,0.006267681719,0.0006811025987,0.007973607309,229.9154056,57.50229149,360.6064955,30.61481336,20.81550317,4.21373069,71.52487102,10.34054452,3.894964626,1.34333403,0.003637450027,0.008134974159,0,0,93.71238174,40.57528027,273.3525683,44.96182605,2.636716515,8.626728868,76.56320612,11.75336128,4.412259258,1.632799985,0.001393861141,0.004753279117,0.00272874596,0.01492169565,938,151,0,384,601,187,0.6111917324,12.2190273,7.193865157,0.6534070721,-0.9024429406,323,18.28925582,0,0.4604273045,4.138073944
nhdhr_91688455,Square Lake,20.1168,821710.6591,0.2740348,1.225494987,3.167576293,45.15666004,-92.80437857,165.0084271,82.28916231,294.6298009,62.4587124,6.780836929,12.95267742,75.62202899,12.11384706,4.239377658,1.560017667,0.002050731854,0.005887313445,0.002505864844,0.01360478867,109.742918,45.99833229,230.6707193,39.57763494,-8.620107892,7.055317227,85.09156452,8.355624517,4.153989463,1.552491592,0.0002171395141,0.001400215213,0.006756490008,0.02089988341,221.8722016,66.23102768,310.5404696,43.44012338,11.55702662,7.332463752,69.60898817,11.36512812,4.507792077,1.627017224,0.00286356352,0.006267681719,0.0006811025987,0.007973607309,229.9154056,57.50229149,360.6064955,30.61481336,20.81550317,4.21373069,71.52487102,10.34054452,3.894964626,1.34333403,0.003637450027,0.008134974159,0,0,93.71238174,40.57528027,273.3525683,44.96182605,2.636716515,8.626728868,76.56320612,11.75336128,4.412259258,1.632799985,0.001393861141,0.004753279117,0.00272874596,0.01492169565,4734,381,119,1512,2427,686,0.4474315822,12.64494098,6.730556353,0.6994175564,-0.7859468497,323,18.28925582,0,0.3433216877,4.138073944
nhdhr_91688775,School Section Lake,4.8,386345,0.8130928,1.294990928,3.783170761,45.13938578,-92.90464719,165.247018,82.29047312,294.0220519,62.40923243,6.697631574,12.96875642,75.37367939,12.19782638,4.243650194,1.560376137,0.002009625664,0.005824184354,0.002481402472,0.01361114189,109.5504627,46.06860271,230.0678093,39.43803653,-8.725618416,7.048719803,84.98526079,8.408709415,4.166807824,1.556689912,0.0002011284598,0.001353953117,0.006669208111,0.02080232188,221.9787502,65.92181949,309.9077066,43.3647593,11.47950417,7.341871056,69.28221697,11.44646392,4.513624157,1.627675095,0.002819965484,0.006203519069,0.0006737393982,0.007928346286,230.4112043,57.31183688,360.0570604,30.51821598,20.75611066,4.212938537,71.19633692,10.28889249,3.885696663,1.334353776,0.003570216452,0.008050036189,0,0,94.25287901,40.99558948,272.70418,44.85504616,2.545102968,8.634808754,76.33657962,11.84711903,4.420555617,1.633908897,0.001357480132,0.004707141169,0.002724468895,0.01513134224,697,173,0,330,432,123,0.554613936,18.83828249,5.51972563,-0.5310790655,-0.5486483344,322,18.32593229,0,0.3798710024,4.137969179
nhdhr_91690129,Lake Masterman,3,154621.0582,0.8246205,2.020949389,4.062547222,45.07797954,-92.90309714,164.4981921,81.88127644,294.2952059,62.40723728,6.777926574,12.96865028,75.33895991,12.17407625,4.264576946,1.550854923,0.002043612109,0.005927268717,0.002487206949,0.01365756004,108.5356891,45.07546756,230.3240675,39.38092206,-8.642251562,7.066312036,85.08617811,8.330117988,4.1772857,1.544234164,0.0002064734056,0.001386912541,0.006767142174,0.02110582453,220.3573365,65.71884535,310.2505886,43.3367914,11.54357795,7.349816816,69.33103726,11.36413508,4.550214925,1.621553396,0.002888761721,0.006263448291,0.0007039756096,0.008356792811,230.0819554,56.94234372,360.3475661,30.53060162,20.82457734,4.222412003,71.08495018,10.2118169,3.910608637,1.324305128,0.003609818142,0.008230773846,0,0,94.23256969,41.05277403,272.9040608,44.80163034,2.651544028,8.655386982,76.1589463,11.8691315,4.431676158,1.622233595,0.001378594519,0.004791320639,0.002617731439,0.01460666106,439,122,0,157,222,65,0.4564564565,20.0536036,5.541936211,-0.560414696,-0.4971175819,323,18.30095774,0,0.5513302876,4.165099307
nhdhr_91690341,Woodpile Lake,5,55761.35581,0.627407,1.174293413,3.397721809,45.06839931,-92.90300486,164.4981921,81.88127644,294.2952059,62.40723728,6.777926574,12.96865028,75.33895991,12.17407625,4.264576946,1.550854923,0.002043612109,0.005927268717,0.002487206949,0.01365756004,108.5356891,45.07546756,230.3240675,39.38092206,-8.642251562,7.066312036,85.08617811,8.330117988,4.1772857,1.544234164,0.0002064734056,0.001386912541,0.006767142174,0.02110582453,220.3573365,65.71884535,310.2505886,43.3367914,11.54357795,7.349816816,69.33103726,11.36413508,4.550214925,1.621553396,0.002888761721,0.006263448291,0.0007039756096,0.008356792811,230.0819554,56.94234372,360.3475661,30.53060162,20.82457734,4.222412003,71.08495018,10.2118169,3.910608637,1.324305128,0.003609818142,0.008230773846,0,0,94.23256969,41.05277403,272.9040608,44.80163034,2.651544028,8.655386982,76.1589463,11.8691315,4.431676158,1.622233595,0.001378594519,0.004791320639,0.002617731439,0.01460666106,642,108,0,327,456,128,0.7604829857,14.73874863,6.500884316,0.3767897488,-1.063921056,323,18.30095774,0,0.5508599839,4.165099307
nhdhr_91691877,Lake Elmo,38.4048,1039309.039,0.4967227,2.209493996,3.883033294,44.9832655,-92.88568032,164.5764393,81.71576394,294.7057389,62.45308151,6.867145316,12.96955117,75.36599939,12.17285211,4.281125427,1.545101301,0.002036456508,0.005912335985,0.002471794593,0.01354738034,108.7803258,44.54546722,230.6955284,39.39645966,-8.552202889,7.083624583,85.18690899,8.273881127,4.192893524,1.538459484,0.0002131884322,0.001403854149,0.006721695686,0.0209337123,219.9701379,65.91905,310.7378548,43.3619102,11.62310607,7.35959249,69.44214374,11.31753116,4.574884807,1.617443492,0.002935398012,0.006377329409,0.0007084856846,0.008267575503,230.2949395,56.877996,360.7757036,30.60490674,20.89940766,4.234246722,71.08659217,10.23574025,3.922799905,1.312485883,0.003549529193,0.008168778464,0,0,94.48093052,40.9931409,273.2562988,44.83108998,2.765135264,8.675118906,76.05118805,11.9090461,4.445385287,1.617368683,0.001357887696,0.004677390658,0.00259590079,0.014502968,1967,200,14,651,1082,224,0.3122680653,11.75166413,7.093392949,0.7101148297,-0.9593755065,323,18.27872206,1,0.2162053212,4.183121537
nhdhr_91692521,Lake Saint Croix,22.1,31129006.25,1.16086,5.168398521,3.337432068,44.92358427,-92.76969956,164.8587973,81.84620088,296.0504095,62.61521836,7.019984975,12.93421545,75.97542655,11.96376299,4.269580167,1.548763775,0.002065029477,0.005924895039,0.002361579034,0.01299282941,109.7562391,45.33277799,231.9510783,39.72061211,-8.351726223,7.059640067,85.38574181,8.135012737,4.192081534,1.545795896,0.0002385441349,0.001499882495,0.006467492165,0.02003541418,220.5602697,66.14936763,312.0524107,43.47258421,11.75495439,7.335877643,70.31303067,11.11831912,4.550733835,1.617820231,0.002973146504,0.006458658007,0.0006504469785,0.007886100111,230.0812345,57.08291181,362.1501824,30.7825697,21.02949384,4.236364231,71.76030799,10.43808087,3.907149131,1.311681159,0.003588473069,0.008131223237,0,0,94.26582327,41.00515586,274.6909829,45.10780949,2.915402794,8.633218403,76.73877476,11.62873102,4.440323525,1.626166814,0.001369284544,0.004656925225,0.002461342565,0.01398521668,2723,673,61,1414,1626,877,0.2816713645,16.85433886,6.948393857,-0.5280022055,-0.7778240254,323,18.26086651,0,0.02815103467,4.165836715
nhdhr_120020800,Blueberry Lake,4.572,2155125.547,1.678507,1.52928117,1.753632324,46.7871357,-95.08477089,162.6568711,84.62934266,284.7857374,61.47470759,5.401193596,13.28214369,73.10260997,13.27767797,4.605204283,1.609092273,0.001626734465,0.005158626092,0.002164072787,0.01134357783,101.9043023,45.11986971,220.964159,38.09238058,-10.37382556,7.229634967,84.43333251,8.000704374,4.508629615,1.564075666,0.0001035703785,0.0008660622031,0.005207978645,0.01687040885,225.2885734,63.93711897,300.8338071,43.24755529,10.23729931,7.67346726,65.9303905,13.1023091,4.849842852,1.68618435,0.002239908379,0.005704150347,0.0009652356822,0.008663418844,230.2914751,56.38364934,350.2787279,28.36541431,19.79255144,4.182519033,67.66605348,9.882302476,4.28547584,1.429166463,0.003027742816,0.007044334645,0,0,88.08136014,39.43758857,263.737926,43.42259926,1.197709626,8.87301066,74.76948506,12.67777659,4.787934624,1.684691289,0.00105762757,0.004157722786,0.002602521241,0.01208233697,924,194,6,336,540,85,0.43743401,18.35093071,5.209211021,-0.6713106615,-0.318762118,313,18.49001282,0,0.4006987369,4.513451867
